met,split,value,src,trg,model
scc,1,0.07704928432591424,CCLE,GDSCv1,graphdrp
scc,2,0.0475346168814886,CCLE,GDSCv1,graphdrp
scc,3,0.043975391817775905,CCLE,GDSCv1,graphdrp
scc,4,0.043827188735079764,CCLE,GDSCv1,graphdrp
scc,5,0.05936056791933241,CCLE,GDSCv1,graphdrp
scc,6,0.023812225739544886,CCLE,GDSCv1,graphdrp
scc,7,0.03515258621669316,CCLE,GDSCv1,graphdrp
scc,8,0.011299257278446636,CCLE,GDSCv1,graphdrp
scc,9,0.01368689575467125,CCLE,GDSCv1,graphdrp
r2,0,-0.19366380699794905,CCLE,GDSCv1,graphdrp
r2,1,-0.14155085966325998,CCLE,GDSCv1,graphdrp
r2,2,-0.16685089156749422,CCLE,GDSCv1,graphdrp
r2,3,-0.24038559699976303,CCLE,GDSCv1,graphdrp
r2,4,-0.22896238181847806,CCLE,GDSCv1,graphdrp
r2,5,-0.20163880119074973,CCLE,GDSCv1,graphdrp
r2,6,-0.23389476003728094,CCLE,GDSCv1,graphdrp
r2,7,-0.1896602192093615,CCLE,GDSCv1,graphdrp
r2,8,-0.2166617446254706,CCLE,GDSCv1,graphdrp
r2,9,-0.22049969800622904,CCLE,GDSCv1,graphdrp
mse,0,0.031538128594344225,CCLE,GDSCv2,graphdrp
mse,1,0.027185311812742054,CCLE,GDSCv2,graphdrp
mse,2,0.030377409384355052,CCLE,GDSCv2,graphdrp
mse,3,0.0316749475295698,CCLE,GDSCv2,graphdrp
mse,4,0.03118016616621891,CCLE,GDSCv2,graphdrp
mse,5,0.029891723118000067,CCLE,GDSCv2,graphdrp
mse,6,0.030671516537367847,CCLE,GDSCv2,graphdrp
mse,7,0.030288856458863964,CCLE,GDSCv2,graphdrp
mse,8,0.030841196541990856,CCLE,GDSCv2,graphdrp
mse,9,0.030375893993056766,CCLE,GDSCv2,graphdrp
rmse,0,0.17758977615376462,CCLE,GDSCv2,graphdrp
rmse,1,0.16487968890297572,CCLE,GDSCv2,graphdrp
rmse,2,0.17429116266855027,CCLE,GDSCv2,graphdrp
rmse,3,0.1779745698957292,CCLE,GDSCv2,graphdrp
rmse,4,0.17657906491489558,CCLE,GDSCv2,graphdrp
rmse,5,0.17289222977913168,CCLE,GDSCv2,graphdrp
rmse,6,0.17513285396340644,CCLE,GDSCv2,graphdrp
rmse,7,0.17403693992616615,CCLE,GDSCv2,graphdrp
rmse,8,0.17561661806899384,CCLE,GDSCv2,graphdrp
rmse,9,0.1742868153161815,CCLE,GDSCv2,graphdrp
pcc,0,0.06271297913118486,CCLE,GDSCv2,graphdrp
pcc,1,0.19289704857905776,CCLE,GDSCv2,graphdrp
pcc,2,0.08155311214667073,CCLE,GDSCv2,graphdrp
pcc,3,0.07648051421166784,CCLE,GDSCv2,graphdrp
pcc,4,0.08337557023578486,CCLE,GDSCv2,graphdrp
pcc,5,0.1511475402831683,CCLE,GDSCv2,graphdrp
pcc,6,0.11023032946288237,CCLE,GDSCv2,graphdrp
pcc,7,0.09680186335003955,CCLE,GDSCv2,graphdrp
pcc,8,0.07896010676336498,CCLE,GDSCv2,graphdrp
pcc,9,0.08319854194245142,CCLE,GDSCv2,graphdrp
scc,0,-0.010637756105198933,CCLE,GDSCv2,graphdrp
scc,1,0.12699430971939943,CCLE,GDSCv2,graphdrp
scc,2,0.01606874868515909,CCLE,GDSCv2,graphdrp
scc,3,0.021950806296897375,CCLE,GDSCv2,graphdrp
scc,4,0.020713763803876902,CCLE,GDSCv2,graphdrp
scc,5,0.07353829411447686,CCLE,GDSCv2,graphdrp
scc,6,0.05743586877413914,CCLE,GDSCv2,graphdrp
scc,7,0.03787593083727721,CCLE,GDSCv2,graphdrp
scc,8,0.033867899217934865,CCLE,GDSCv2,graphdrp
scc,9,0.016217159449990245,CCLE,GDSCv2,graphdrp
r2,0,-0.34394861223815565,CCLE,GDSCv2,graphdrp
r2,1,-0.15846005176566513,CCLE,GDSCv2,graphdrp
r2,2,-0.29448635683525026,CCLE,GDSCv2,graphdrp
r2,3,-0.3497789397280777,CCLE,GDSCv2,graphdrp
r2,4,-0.32869459654495126,CCLE,GDSCv2,graphdrp
r2,5,-0.2737895871553915,CCLE,GDSCv2,graphdrp
r2,6,-0.30701927865901846,CCLE,GDSCv2,graphdrp
r2,7,-0.2907128107617296,CCLE,GDSCv2,graphdrp
r2,8,-0.31424992983908084,CCLE,GDSCv2,graphdrp
r2,9,-0.2944217807769014,CCLE,GDSCv2,graphdrp
mse,0,0.04891114410240841,CCLE,gCSI,graphdrp
mse,1,0.04483382490993726,CCLE,gCSI,graphdrp
mse,2,0.050617730159886666,CCLE,gCSI,graphdrp
mse,3,0.05422299311677798,CCLE,gCSI,graphdrp
mse,4,0.04918568500101195,CCLE,gCSI,graphdrp
mse,5,0.04370843680631451,CCLE,gCSI,graphdrp
mse,6,0.05123312720501923,CCLE,gCSI,graphdrp
mse,7,0.04974690364703502,CCLE,gCSI,graphdrp
mse,8,0.046626330526209264,CCLE,gCSI,graphdrp
mse,9,0.05297740267152399,CCLE,gCSI,graphdrp
rmse,0,0.22115864012606068,CCLE,gCSI,graphdrp
rmse,1,0.21173999364772178,CCLE,gCSI,graphdrp
rmse,2,0.2249838442197276,CCLE,gCSI,graphdrp
rmse,3,0.23285831124694256,CCLE,gCSI,graphdrp
rmse,4,0.2217784592809048,CCLE,gCSI,graphdrp
rmse,5,0.20906562798871198,CCLE,gCSI,graphdrp
rmse,6,0.22634735961574465,CCLE,gCSI,graphdrp
rmse,7,0.22304013909391965,CCLE,gCSI,graphdrp
rmse,8,0.2159313097404109,CCLE,gCSI,graphdrp
rmse,9,0.23016820517074896,CCLE,gCSI,graphdrp
pcc,0,0.27806964120668115,CCLE,gCSI,graphdrp
pcc,1,0.28294157205493503,CCLE,gCSI,graphdrp
pcc,2,0.2186894883252242,CCLE,gCSI,graphdrp
pcc,3,0.20530305360215098,CCLE,gCSI,graphdrp
pcc,4,0.24873750679625045,CCLE,gCSI,graphdrp
pcc,5,0.3315749575495294,CCLE,gCSI,graphdrp
pcc,6,0.1990575794500098,CCLE,gCSI,graphdrp
pcc,7,0.24816997129378793,CCLE,gCSI,graphdrp
pcc,8,0.2828602906936545,CCLE,gCSI,graphdrp
pcc,9,0.20754215490045771,CCLE,gCSI,graphdrp
scc,0,0.1858438345974733,CCLE,gCSI,graphdrp
scc,1,0.21131126508881248,CCLE,gCSI,graphdrp
scc,2,0.10786380402147573,CCLE,gCSI,graphdrp
scc,3,0.08905555877914337,CCLE,gCSI,graphdrp
scc,4,0.18495321318572572,CCLE,gCSI,graphdrp
scc,5,0.3131009147724471,CCLE,gCSI,graphdrp
scc,6,0.08888052453284703,CCLE,gCSI,graphdrp
scc,7,0.162998697417577,CCLE,gCSI,graphdrp
scc,8,0.21070814373354563,CCLE,gCSI,graphdrp
scc,9,0.06265179839695066,CCLE,gCSI,graphdrp
r2,0,-0.3674857517770336,CCLE,gCSI,graphdrp
r2,1,-0.25348972891816945,CCLE,gCSI,graphdrp
r2,2,-0.4151994612109524,CCLE,gCSI,graphdrp
r2,3,-0.5159974657441495,CCLE,gCSI,graphdrp
r2,4,-0.3751615233012966,CCLE,gCSI,graphdrp
r2,5,-0.22202548441590864,CCLE,gCSI,graphdrp
r2,6,-0.43240508390386,CCLE,gCSI,graphdrp
r2,7,-0.39085239531323057,CCLE,gCSI,graphdrp
r2,8,-0.3036056265365117,CCLE,gCSI,graphdrp
r2,9,-0.48117253539968474,CCLE,gCSI,graphdrp
mse,0,0.010045683509822458,CTRPv2,CCLE,graphdrp
mse,1,0.010778916351507512,CTRPv2,CCLE,graphdrp
mse,2,0.010352402462443535,CTRPv2,CCLE,graphdrp
mse,3,0.009683240840424415,CTRPv2,CCLE,graphdrp
mse,4,0.01085827432083202,CTRPv2,CCLE,graphdrp
mse,5,0.009878056619392794,CTRPv2,CCLE,graphdrp
mse,6,0.010071498755121337,CTRPv2,CCLE,graphdrp
mse,7,0.010563642156739153,CTRPv2,CCLE,graphdrp
mse,8,0.01140117326820044,CTRPv2,CCLE,graphdrp
mse,9,0.01093101900409707,CTRPv2,CCLE,graphdrp
rmse,0,0.10022815727041208,CTRPv2,CCLE,graphdrp
rmse,1,0.10382156014772419,CTRPv2,CCLE,graphdrp
rmse,2,0.10174675652050799,CTRPv2,CCLE,graphdrp
rmse,3,0.09840345949418859,CTRPv2,CCLE,graphdrp
rmse,4,0.10420304372153445,CTRPv2,CCLE,graphdrp
rmse,5,0.09938841290307836,CTRPv2,CCLE,graphdrp
rmse,6,0.1003568570408686,CTRPv2,CCLE,graphdrp
rmse,7,0.10277958044640556,CTRPv2,CCLE,graphdrp
rmse,8,0.10677627671070218,CTRPv2,CCLE,graphdrp
rmse,9,0.10455151363847905,CTRPv2,CCLE,graphdrp
pcc,0,0.7990428348752812,CTRPv2,CCLE,graphdrp
pcc,1,0.7795621018478023,CTRPv2,CCLE,graphdrp
pcc,2,0.7872406276883566,CTRPv2,CCLE,graphdrp
pcc,3,0.8038698415077571,CTRPv2,CCLE,graphdrp
pcc,4,0.7850856127703569,CTRPv2,CCLE,graphdrp
pcc,5,0.800907668382218,CTRPv2,CCLE,graphdrp
pcc,6,0.7994387875289727,CTRPv2,CCLE,graphdrp
pcc,7,0.7905035441225333,CTRPv2,CCLE,graphdrp
pcc,8,0.7712545233623355,CTRPv2,CCLE,graphdrp
pcc,9,0.789125829687583,CTRPv2,CCLE,graphdrp
scc,0,0.6733991007614128,CTRPv2,CCLE,graphdrp
scc,1,0.659512851161547,CTRPv2,CCLE,graphdrp
scc,2,0.6629811410543981,CTRPv2,CCLE,graphdrp
scc,3,0.6896444235303878,CTRPv2,CCLE,graphdrp
scc,4,0.6679865909551194,CTRPv2,CCLE,graphdrp
scc,5,0.690837731047696,CTRPv2,CCLE,graphdrp
scc,6,0.6774834832534159,CTRPv2,CCLE,graphdrp
scc,7,0.6688276234450787,CTRPv2,CCLE,graphdrp
scc,8,0.625745765425245,CTRPv2,CCLE,graphdrp
scc,9,0.6631977547465073,CTRPv2,CCLE,graphdrp
r2,0,0.6132796629279473,CTRPv2,CCLE,graphdrp
r2,1,0.5850530070302687,CTRPv2,CCLE,graphdrp
r2,2,0.6014721580799167,CTRPv2,CCLE,graphdrp
r2,3,0.6272323174329253,CTRPv2,CCLE,graphdrp
r2,4,0.5819980291766942,CTRPv2,CCLE,graphdrp
r2,5,0.6197326561469668,CTRPv2,CCLE,graphdrp
r2,6,0.6122858748642662,CTRPv2,CCLE,graphdrp
r2,7,0.5933402389625044,CTRPv2,CCLE,graphdrp
r2,8,0.5610984991728777,CTRPv2,CCLE,graphdrp
r2,9,0.5791976375054899,CTRPv2,CCLE,graphdrp
mse,0,0.00288266705295472,CTRPv2,CTRPv2,graphdrp
mse,1,0.00298969050231974,CTRPv2,CTRPv2,graphdrp
mse,2,0.0029886429950814527,CTRPv2,CTRPv2,graphdrp
mse,3,0.0033036517828862457,CTRPv2,CTRPv2,graphdrp
mse,4,0.003074839004430181,CTRPv2,CTRPv2,graphdrp
mse,5,0.0029413677235148425,CTRPv2,CTRPv2,graphdrp
mse,6,0.0031996325368031818,CTRPv2,CTRPv2,graphdrp
mse,7,0.003018937585990372,CTRPv2,CTRPv2,graphdrp
mse,8,0.002977038184608944,CTRPv2,CTRPv2,graphdrp
mse,9,0.0029449955598967415,CTRPv2,CTRPv2,graphdrp
rmse,0,0.05369047450856362,CTRPv2,CTRPv2,graphdrp
rmse,1,0.05467806234971883,CTRPv2,CTRPv2,graphdrp
rmse,2,0.05466848264842781,CTRPv2,CTRPv2,graphdrp
rmse,3,0.057477402367245564,CTRPv2,CTRPv2,graphdrp
rmse,4,0.055451230864879644,CTRPv2,CTRPv2,graphdrp
rmse,5,0.054234377690859904,CTRPv2,CTRPv2,graphdrp
rmse,6,0.05656529445519737,CTRPv2,CTRPv2,graphdrp
rmse,7,0.054944859504692266,CTRPv2,CTRPv2,graphdrp
rmse,8,0.05456224138182873,CTRPv2,CTRPv2,graphdrp
rmse,9,0.05426781329569805,CTRPv2,CTRPv2,graphdrp
pcc,0,0.9279737169407174,CTRPv2,CTRPv2,graphdrp
pcc,1,0.9277136041842048,CTRPv2,CTRPv2,graphdrp
pcc,2,0.9263691991440399,CTRPv2,CTRPv2,graphdrp
pcc,3,0.9190499211209872,CTRPv2,CTRPv2,graphdrp
pcc,4,0.9248528736593042,CTRPv2,CTRPv2,graphdrp
pcc,5,0.927992931995603,CTRPv2,CTRPv2,graphdrp
pcc,6,0.9211333230737487,CTRPv2,CTRPv2,graphdrp
pcc,7,0.9247178013649403,CTRPv2,CTRPv2,graphdrp
pcc,8,0.9255954943297099,CTRPv2,CTRPv2,graphdrp
pcc,9,0.9264996761544925,CTRPv2,CTRPv2,graphdrp
scc,0,0.8776956170607157,CTRPv2,CTRPv2,graphdrp
scc,1,0.8806463295157083,CTRPv2,CTRPv2,graphdrp
scc,2,0.8778439280194495,CTRPv2,CTRPv2,graphdrp
scc,3,0.8682985278316108,CTRPv2,CTRPv2,graphdrp
scc,4,0.8763584642364899,CTRPv2,CTRPv2,graphdrp
scc,5,0.87505655060715,CTRPv2,CTRPv2,graphdrp
scc,6,0.8699707454145572,CTRPv2,CTRPv2,graphdrp
scc,7,0.8731433421148461,CTRPv2,CTRPv2,graphdrp
scc,8,0.8744973758097824,CTRPv2,CTRPv2,graphdrp
scc,9,0.874411364180958,CTRPv2,CTRPv2,graphdrp
r2,0,0.860376234872462,CTRPv2,CTRPv2,graphdrp
r2,1,0.8585330736485153,CTRPv2,CTRPv2,graphdrp
r2,2,0.8574251463745314,CTRPv2,CTRPv2,graphdrp
r2,3,0.8435506514215296,CTRPv2,CTRPv2,graphdrp
r2,4,0.8546561594638387,CTRPv2,CTRPv2,graphdrp
r2,5,0.8595182157218311,CTRPv2,CTRPv2,graphdrp
r2,6,0.8465122073586687,CTRPv2,CTRPv2,graphdrp
r2,7,0.8544207605825045,CTRPv2,CTRPv2,graphdrp
r2,8,0.8551090707868417,CTRPv2,CTRPv2,graphdrp
r2,9,0.857733068166566,CTRPv2,CTRPv2,graphdrp
mse,0,0.02379158113888566,CTRPv2,GDSCv1,graphdrp
mse,1,0.021986693196231248,CTRPv2,GDSCv1,graphdrp
mse,2,0.023554406127370014,CTRPv2,GDSCv1,graphdrp
mse,3,0.021611502368093522,CTRPv2,GDSCv1,graphdrp
mse,4,0.022265348409154354,CTRPv2,GDSCv1,graphdrp
mse,5,0.022534409527742234,CTRPv2,GDSCv1,graphdrp
mse,6,0.022356945234267768,CTRPv2,GDSCv1,graphdrp
mse,7,0.022050242207397926,CTRPv2,GDSCv1,graphdrp
mse,8,0.023612902352448527,CTRPv2,GDSCv1,graphdrp
mse,9,0.022680717886879143,CTRPv2,GDSCv1,graphdrp
rmse,0,0.15424519810640996,CTRPv2,GDSCv1,graphdrp
rmse,1,0.14827910573048128,CTRPv2,GDSCv1,graphdrp
rmse,2,0.1534744477995279,CTRPv2,GDSCv1,graphdrp
rmse,3,0.1470085112097035,CTRPv2,GDSCv1,graphdrp
rmse,4,0.14921577801678465,CTRPv2,GDSCv1,graphdrp
rmse,5,0.15011465460687784,CTRPv2,GDSCv1,graphdrp
rmse,6,0.1495223904111614,CTRPv2,GDSCv1,graphdrp
rmse,7,0.14849323960166647,CTRPv2,GDSCv1,graphdrp
rmse,8,0.15366490279972367,CTRPv2,GDSCv1,graphdrp
rmse,9,0.1506011881987627,CTRPv2,GDSCv1,graphdrp
pcc,0,0.4438371204827849,CTRPv2,GDSCv1,graphdrp
pcc,1,0.4965306939357482,CTRPv2,GDSCv1,graphdrp
pcc,2,0.44593081163443504,CTRPv2,GDSCv1,graphdrp
pcc,3,0.4921124102686732,CTRPv2,GDSCv1,graphdrp
pcc,4,0.47836301339417464,CTRPv2,GDSCv1,graphdrp
pcc,5,0.47153946088522314,CTRPv2,GDSCv1,graphdrp
pcc,6,0.4820602650325627,CTRPv2,GDSCv1,graphdrp
pcc,7,0.49074678740312916,CTRPv2,GDSCv1,graphdrp
pcc,8,0.44834211134002383,CTRPv2,GDSCv1,graphdrp
pcc,9,0.46638717512199207,CTRPv2,GDSCv1,graphdrp
scc,0,0.33177001433232156,CTRPv2,GDSCv1,graphdrp
scc,1,0.37842898612124154,CTRPv2,GDSCv1,graphdrp
scc,2,0.34005995069484135,CTRPv2,GDSCv1,graphdrp
scc,3,0.36419443850125244,CTRPv2,GDSCv1,graphdrp
scc,4,0.36798260495834045,CTRPv2,GDSCv1,graphdrp
scc,5,0.3579034216770727,CTRPv2,GDSCv1,graphdrp
scc,6,0.3775774369333123,CTRPv2,GDSCv1,graphdrp
scc,7,0.36459773079702107,CTRPv2,GDSCv1,graphdrp
scc,8,0.343714292620463,CTRPv2,GDSCv1,graphdrp
scc,9,0.3688347203492314,CTRPv2,GDSCv1,graphdrp
r2,0,0.11075028983726476,CTRPv2,GDSCv1,graphdrp
r2,1,0.1782109630271772,CTRPv2,GDSCv1,graphdrp
r2,2,0.11961509831791739,CTRPv2,GDSCv1,graphdrp
r2,3,0.19223434101242087,CTRPv2,GDSCv1,graphdrp
r2,4,0.16779576338656965,CTRPv2,GDSCv1,graphdrp
r2,5,0.1577391588959468,CTRPv2,GDSCv1,graphdrp
r2,6,0.16437218049359392,CTRPv2,GDSCv1,graphdrp
r2,7,0.17583571358783934,CTRPv2,GDSCv1,graphdrp
r2,8,0.11742870511886838,CTRPv2,GDSCv1,graphdrp
r2,9,0.15227064189418127,CTRPv2,GDSCv1,graphdrp
mse,0,0.01730286907627089,CTRPv2,GDSCv2,graphdrp
mse,1,0.015899334293726666,CTRPv2,GDSCv2,graphdrp
mse,2,0.01727318793377761,CTRPv2,GDSCv2,graphdrp
mse,3,0.016842981707197936,CTRPv2,GDSCv2,graphdrp
mse,4,0.01677561533983462,CTRPv2,GDSCv2,graphdrp
mse,5,0.017246834870817487,CTRPv2,GDSCv2,graphdrp
mse,6,0.016406817015979906,CTRPv2,GDSCv2,graphdrp
mse,7,0.015529832385646,CTRPv2,GDSCv2,graphdrp
mse,8,0.016223507878127073,CTRPv2,GDSCv2,graphdrp
mse,9,0.016034506154705,CTRPv2,GDSCv2,graphdrp
rmse,0,0.13154037051898132,CTRPv2,GDSCv2,graphdrp
rmse,1,0.12609256240447597,CTRPv2,GDSCv2,graphdrp
rmse,2,0.13142750067538228,CTRPv2,GDSCv2,graphdrp
rmse,3,0.1297805135881267,CTRPv2,GDSCv2,graphdrp
rmse,4,0.12952071394118633,CTRPv2,GDSCv2,graphdrp
rmse,5,0.13132720537199247,CTRPv2,GDSCv2,graphdrp
rmse,6,0.12808909795911558,CTRPv2,GDSCv2,graphdrp
rmse,7,0.12461874813063241,CTRPv2,GDSCv2,graphdrp
rmse,8,0.1273715348032168,CTRPv2,GDSCv2,graphdrp
rmse,9,0.1266274304987075,CTRPv2,GDSCv2,graphdrp
pcc,0,0.5872470481314026,CTRPv2,GDSCv2,graphdrp
pcc,1,0.6202099001491472,CTRPv2,GDSCv2,graphdrp
pcc,2,0.585633053953079,CTRPv2,GDSCv2,graphdrp
pcc,3,0.5987375935463821,CTRPv2,GDSCv2,graphdrp
pcc,4,0.5960189245358309,CTRPv2,GDSCv2,graphdrp
pcc,5,0.5906491973359546,CTRPv2,GDSCv2,graphdrp
pcc,6,0.6065109274611217,CTRPv2,GDSCv2,graphdrp
pcc,7,0.6259640059616488,CTRPv2,GDSCv2,graphdrp
